"Calling_Number";"Calling_IMEI";"Date";"Heure";"Type";"Duration";"Called_Number";"Called_IMEI";"Forward_Number";"End Time"
"4RU9UU98852";;12/12/2016;13:18:47;"Roaming";"00:00:15";"4RU64I8I242";;"4RU64I8I242";
"4RU88468335";;12/12/2016;13:35:37;"Roaming";"00:01:25";"4RU64I8I242";;"4RU64I8I242";
"4RU9UU98852";;12/12/2016;14:36:03;"Roaming";"00:02:48";"4RU64I8I242";;"4RU64I8I242";
"4RU9UU98852";;12/12/2016;14:40:26;"Roaming";"00:00:47";"4RU64I8I242";;"4RU64I8I242";
"4RU9UUI3248";;12/12/2016;17:29:42;"Roaming";"00:00:28";"4RU64I8I242";;"4RU64I8I242";
"4RU64I8I242";;12/12/2016;17:30:41;"Outgoing Call";"00:01:00";"4RU6URR9U92";;"4RU6URR9U92";
"4RU64I8I242";;12/12/2016;17:30:41;"Outgoing Call";"00:00:58";"4RU6URR9U92";;"4RU6URR9U92";
"4RU64I8I242";;12/12/2016;17:32:15;"Outgoing Call";"00:00:06";"4RU8UR5325U";;"4RU8UR5325U";
"4RU64I8I242";;12/12/2016;17:33:12;"Outgoing Call";"00:00:58";"4R58448I523";;"4R58448I523";
"4RU64I8I242";;12/12/2016;17:39:14;"Outgoing Call";"00:00:59";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;12/12/2016;17:44:24;"Outgoing Call";"00:00:34";"38U65592444";;"38U65592444";
"4RU64I8I242";;12/12/2016;20:47:54;"Forward";"00:00:04";"4RU6URR9U92";;"4RU6URR9U92";
"4RU64I8I242";;12/12/2016;20:47:54;"Outgoing Call";"00:00:03";"4RU6URR9U92";;"4RU6URR9U92";
"4RU64I8I242";;12/12/2016;22:11:37;"Outgoing Call";"00:00:56";"38R64264446U";;"38R64264446U";
"4RU64I8I242";;13/12/2016;10:38:44;"Outgoing Call";"00:00:25";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;13/12/2016;11:02:52;"Outgoing Call";"00:00:38";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;13/12/2016;11:09:16;"Outgoing SMS";"00:00:00";"4RU6598IIII";;"4RU6598IIII";
"4RU64986995";;13/12/2016;12:06:17;"Roaming";"00:00:53";"4RU64I8I242";;"4RU64I8I242";
"4RU64I8I242";;13/12/2016;12:49:45;"Outgoing Call";"00:00:35";"38U65654453";;"38U65654453";
"4RU64I8I242";;13/12/2016;13:25:50;"Outgoing Call";"00:00:55";"4RU89R984U4";;"4RU89R984U4";
"4RU64I8I242";;13/12/2016;13:27:04;"Outgoing Call";"00:00:35";"4RU9835RI39";;"4RU9835RI39";
"4RU94R92U5R";;13/12/2016;13:28:23;"Roaming";"00:01:05";"4RU64I8I242";;"4RU64I8I242";
"4RU64I8I242";;13/12/2016;13:58:59;"Outgoing Call";"00:00:39";"4RU9835RI39";;"4RU9835RI39";
"4RU9UUI3248";;13/12/2016;14:02:11;"Roaming";"00:01:01";"4RU64I8I242";;"4RU64I8I242";
"4RU9UUI3248";;13/12/2016;14:06:11;"Roaming";"00:00:27";"4RU64I8I242";;"4RU64I8I242";
"4RU64I8I242";;13/12/2016;14:24:30;"Outgoing Call";"00:00:26";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;13/12/2016;14:27:43;"Outgoing Call";"00:00:47";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;13/12/2016;14:29:04;"Outgoing Call";"00:00:14";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;13/12/2016;15:16:21;"Outgoing Call";"00:03:36";"4RU6664U2R8";;"4RU6664U2R8";
"4RU64I8I242";;13/12/2016;15:20:21;"Outgoing Call";"00:00:19";"4RU6U334RI3";;"4RU6U334RI3";
"4RU64I8I242";;13/12/2016;15:21:29;"Outgoing SMS";"00:00:00";"4RU6598IIII";;"4RU6598IIII";
"4RU64I8I242";;13/12/2016;15:22:45;"Outgoing SMS";"00:00:00";"4RU6598IIII";;"4RU6598IIII";
"4RU64I8I242";;13/12/2016;16:56:46;"Outgoing Call";"00:00:02";"382634939RI";;"382634939RI";
"4RU64I8I242";;13/12/2016;19:22:25;"Outgoing Call";"00:00:48";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;13/12/2016;21:29:28;"Outgoing Call";"00:00:23";"4RU6U334RI3";;"4RU6U334RI3";
"4RU64I8I242";;13/12/2016;22:02:51;"Forward";"00:00:01";"4RU6664U2R8";;"4RU6664U2R8";
"4RU64I8I242";;13/12/2016;22:02:51;"Outgoing Call";"00:00:01";"4RU6664U2R8";;"4RU6664U2R8";
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;03:27:59;"Outgoing Call";"00:00:05";"4RU9835RI39";;"4RU9835RI39";14.12.2016 03:28:04
"4RU64I8I242";"353R2RIU44R94RIR";14/12/2016;10:46:58;"Outgoing SMS";"00:00:00";"4RU92U2II25";;"4RU6598III6";
"4RU64I8I242";"353R2RIU44R94RIR";14/12/2016;10:50:40;"Outgoing SMS";"00:00:00";"4RU9889248U";;"4RU6598III6";
"4RU9459U48I";;14/12/2016;10:51:07;"Incoming Call";"00:02:18";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 10:53:25
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;10:58:11;"Outgoing Call";"00:32:08";"4R8II845R23";;"4R8II845R23";14.12.2016 11:30:19
"4RU98IUI334";;14/12/2016;11:02:32;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;12:08:59;"Outgoing Call";"00:00:18";"4RU9835RI39";;"4RU9835RI39";14.12.2016 12:09:17
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;12:17:54;"Outgoing Call";"00:01:08";"4RU6664U2R8";;"4RU6664U2R8";14.12.2016 12:19:02
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;12:20:30;"Outgoing Call";"00:01:07";"4RU8UU64IUU";;"4RU8UU64IUU";14.12.2016 12:21:37
"4RU9889248U";;14/12/2016;12:21:45;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II6";
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;12:25:52;"Outgoing Call";"00:00:55";"4RU9835RI39";;"4RU9835RI39";14.12.2016 12:26:47
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;12:28:04;"Outgoing Call";"00:01:15";"4RU88398U84";;"4RU88398U84";14.12.2016 12:29:19
"4RU8UU64IUU";;14/12/2016;12:52:04;"Incoming Call";"00:00:17";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 12:52:21
"4RU64986995";;14/12/2016;13:03:11;"Incoming Call";"00:00:41";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 13:03:52
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;13:35:53;"Outgoing Call";"00:00:21";"4RU9835RI39";;"4RU9835RI39";14.12.2016 13:36:14
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;13:42:04;"Outgoing Call";"00:00:22";"4RU6664U2R8";;"4RU6664U2R8";14.12.2016 13:42:26
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;15:10:55;"Outgoing Call";"00:00:30";"4RU64986995";;"4RU64986995";14.12.2016 15:11:25
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;15:16:46;"Outgoing Call";"00:01:11";"4RU88398U84";;"4RU88398U84";14.12.2016 15:17:57
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;15:18:11;"Outgoing Call";"00:00:38";"4RU9835RI39";;"4RU9835RI39";14.12.2016 15:18:49
"4RU9UU98852";;14/12/2016;15:22:43;"Incoming Call";"00:01:07";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 15:23:50
"4RU9UU98852";;14/12/2016;15:25:20;"Incoming Call";"00:00:09";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 15:25:29
"4R2R96UIUIU";;14/12/2016;15:42:09;"Incoming Call";"00:02:03";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 15:44:12
"4R3R338RRRR";;14/12/2016;16:13:53;"Incoming Call";"00:01:02";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 16:14:55
"4RU928II32R";;14/12/2016;16:35:07;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU928II32R";;14/12/2016;16:35:09;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;16:59:52;"Outgoing Call";"00:03:38";"4RU9244929I";;"4RU9244929I";14.12.2016 17:03:30
"4RU64I8I242";"353R2RIU44R94RIR";14/12/2016;17:51:36;"Outgoing SMS";"00:00:00";"4RU89286696";;"4RU6598III6";
"4RU64I8I242";"353R2RIU44R94RIR";14/12/2016;17:51:36;"Outgoing SMS";"00:00:00";"4RU89286696";;"4RU6598III6";
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;17:52:33;"Outgoing Call";"00:00:49";"4RU89286696";;"4RU89286696";14.12.2016 17:53:22
"4RU89R984U4";;14/12/2016;18:26:12;"Incoming Call";"00:02:54";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 18:29:06
"4RU658I53U2";;14/12/2016;19:05:35;"Incoming Call";"00:04:12";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 19:09:47
"4RU658I53U2";;14/12/2016;19:13:42;"Incoming Call";"00:01:06";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 19:14:48
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;19:45:04;"Outgoing Call";"00:01:14";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;19:46:37;"Outgoing Call";"00:00:18";"4RU6664U2R8";;"4RU6664U2R8";
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;19:47:18;"Outgoing Call";"00:03:09";"4RU62336IIU";;"4RU62336IIU";14.12.2016 19:50:27
"4RU64I8I242";"353R2RIU44R94RI";14/12/2016;19:50:56;"Outgoing Call";"00:01:29";"4RU6UU6U223";;"4RU6UU6U223";14.12.2016 19:52:25
"4RU8UU64IUU";;14/12/2016;20:56:30;"Incoming Call";"00:00:16";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";14.12.2016 20:56:46
"4RU64I8I242";"353R2RIU44R94RIR";14/12/2016;21:39:13;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;14/12/2016;21:46:02;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";14/12/2016;21:46:40;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;14/12/2016;21:50:19;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU9UU98852";;14/12/2016;22:19:28;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU9UU98852";;14/12/2016;22:19:28;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU64I8I242";"353R2RIU44R94RIR";14/12/2016;22:45:19;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;14/12/2016;22:47:43;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";14/12/2016;22:52:17;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;14/12/2016;22:53:21;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU9459URI5";;15/12/2016;10:41:27;"Incoming Call";"00:00:54";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 10:42:21
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;11:12:46;"Outgoing Call";"00:00:06";"4RU88468335";;"4RU88468335";15.12.2016 11:12:52
"4RU89286696";;15/12/2016;11:13:48;"Incoming Call";"00:01:11";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 11:14:59
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;11:25:23;"Outgoing Call";"00:01:25";"4RU89R984U4";;"4RU89R984U4";15.12.2016 11:26:48
"Sunrise";;15/12/2016;11:28:33;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III8";
"Sunrise";;15/12/2016;11:28:33;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III8";
"Sunrise";;15/12/2016;11:28:36;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III8";
"4RU62343663";;15/12/2016;11:30:46;"Incoming Call";"00:02:37";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 11:33:23
"4RU88398U84";;15/12/2016;12:34:02;"Incoming Call";"00:00:33";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 12:34:35
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;12:45:50;"Outgoing Call";"00:02:51";"4RU9UR8RU3I";;"4RU9UR8RU3I";15.12.2016 12:48:41
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;12:49:42;"Outgoing Call";"00:00:22";"4RU68R9634U";;"4RU68R9634U";15.12.2016 12:50:04
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;13:10:32;"Outgoing Call";"00:00:30";"4RU96224693";;"4RU96224693";15.12.2016 13:11:02
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;13:26:17;"Outgoing Call";"00:00:31";"4RU9835RI39";;"4RU9835RI39";15.12.2016 13:26:48
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;13:45:02;"Outgoing Call";"00:02:21";"4R3R35RRI5R";;"4R3R35RRI5R";15.12.2016 13:47:23
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;14:25:52;"Outgoing Call";"00:00:26";"4RU9835RI39";;"4RU9835RI39";15.12.2016 14:26:18
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;14:43:39;"Outgoing Call";"00:02:25";"4R2R644I2RR";;"4R2R644I2RR";15.12.2016 14:46:04
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;14:56:32;"Outgoing Call";"00:00:57";"4R2R644I2RR";;"4R2R644I2RR";15.12.2016 14:57:29
"4R2R644I2R4";;15/12/2016;15:01:08;"Incoming Call";"00:04:59";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 15:06:07
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;15:21:57;"Outgoing Call";"00:01:15";"4RU63928584";;"4RU63928584";15.12.2016 15:23:12
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;15:33:14;"Outgoing Call";"00:00:05";"4RU89R984U4";;"4RU89R984U4";15.12.2016 15:33:19
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;15:38:19;"Outgoing Call";"00:02:31";"4RU89R984U4";;"4RU89R984U4";15.12.2016 15:40:50
"4RU92R92832";;15/12/2016;15:40:46;"Incoming Call";"00:00:47";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 15:41:33
"4RU92R92832";;15/12/2016;15:50:17;"Incoming Call";"00:00:38";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 15:50:55
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;15:54:11;"Outgoing Call";"00:00:03";"4RU89R984U4";;"4RU89R984U4";15.12.2016 15:54:14
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;15:54:38;"Outgoing Call";"00:01:36";"4RU9835RI39";;"4RU9835RI39";15.12.2016 15:56:14
"4RU89R984U4";;15/12/2016;15:56:04;"Incoming Call";"00:00:11";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 15:56:15
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;15:56:46;"Outgoing Call";"00:00:04";"4RU89R984U4";;"4RU89R984U4";15.12.2016 15:56:50
"4RU89R984U4";;15/12/2016;15:57:05;"Incoming Call";"00:03:32";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 16:00:37
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;16:05:47;"Outgoing Call";"00:01:47";"4RU9835RI39";;"4RU9835RI39";15.12.2016 16:07:34
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;16:17:20;"Outgoing Call";"00:03:31";"4RU86I6RR2U";;"4RU86I6RR2U";15.12.2016 16:20:51
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;16:21:09;"Outgoing Call";"00:01:01";"4RU88398U84";;"4RU88398U84";15.12.2016 16:22:10
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;16:23:46;"Outgoing Call";"00:02:26";"4RU63928584";;"4RU63928584";15.12.2016 16:26:12
"4R2R96464UU";;15/12/2016;16:26:14;"Incoming Call";"00:00:50";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 16:27:04
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;16:32:49;"Outgoing Call";"00:00:26";"4RU9UU98852";;"4RU9UU98852";15.12.2016 16:33:15
"4RU968U5I22";;15/12/2016;16:41:14;"Incoming Call";"00:00:21";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 16:41:35
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;16:52:38;"Outgoing Call";"00:01:31";"4RU6822458I";;"4RU6822458I";15.12.2016 16:54:09
"4RUU962R2R9";;15/12/2016;18:05:46;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU64I8I242";"353R2RIU44R94RIR";15/12/2016;18:07:21;"Outgoing SMS";"00:00:00";"4RUU962R2R9";;"4RU6598III6";
"4RU9244929I";;15/12/2016;18:37:36;"Incoming Call";"00:01:20";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 18:38:56
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;19:40:12;"Outgoing Call";"00:00:03";"4RU89R984U4";;"4RU89R984U4";15.12.2016 19:40:15
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;19:42:26;"Outgoing Call";"00:00:02";"4RUU962R2R9";;"4RUU962R2R9";15.12.2016 19:42:28
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;20:17:39;"Outgoing Call";"00:00:50";"4RU6UU6U223";;"4RU6UU6U223";15.12.2016 20:18:29
"4RU658I53U2";;15/12/2016;20:19:44;"Incoming Call";"00:01:26";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";15.12.2016 20:21:10
"4RU64I8I242";;15/12/2016;20:22:23;"Forward";"00:00:05";"4RU6664U2R8";;"4RU6664U2R8";
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;20:22:23;"Outgoing Call";"00:00:04";"4RU6664U2R8";;"4RU6664U2R8";15.12.2016 20:22:27
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;20:47:12;"Outgoing Call";"00:00:58";"4RU6664U2R8";;"4RU6664U2R8";15.12.2016 20:48:10
"4RU64I8I242";"353R2RIU44R94RI";15/12/2016;23:38:52;"Outgoing Call";"00:00:42";"4RU9835RI39";;"4RU9835RI39";15.12.2016 23:39:34
"4RU6UU6U223";;16/12/2016;03:51:28;"Incoming Call";"00:01:01";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";16.12.2016 03:52:29
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;04:21:48;"Outgoing Call";"00:02:00";"4RU6UU6U223";;"4RU6UU6U223";16.12.2016 04:23:48
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;09:25:42;"Outgoing Call";"00:03:32";"4R848888UII";;"4R848888UII";16.12.2016 09:29:14
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;09:30:00;"Outgoing Call";"00:01:01";"4RU6664U2R8";;"4RU6664U2R8";16.12.2016 09:31:01
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;09:40:04;"Outgoing Call";"00:00:02";"4R2R644I2RR";;"4R2R644I2RR";16.12.2016 09:40:06
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;09:40:24;"Outgoing Call";"00:03:14";"4R2R644I2RR";;"4R2R644I2RR";16.12.2016 09:43:38
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;09:59:55;"Outgoing Call";"00:00:06";"4RU9835RI39";;"4RU9835RI39";16.12.2016 10:00:01
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;10:00:22;"Outgoing Call";"00:01:19";"4RU9835RI39";;"4RU9835RI39";16.12.2016 10:01:41
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;10:19:29;"Outgoing Call";"00:00:12";"4RU9835RI39";;"4RU9835RI39";16.12.2016 10:19:41
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;10:26:34;"Outgoing Call";"00:00:28";"4RU9835RI39";;"4RU9835RI39";16.12.2016 10:27:02
"4RU63928584";;16/12/2016;12:13:46;"Incoming Call";"00:00:25";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";16.12.2016 12:14:11
"4RU89R984U4";;16/12/2016;12:24:45;"Incoming Call";"00:01:05";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";16.12.2016 12:25:50
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;12:48:29;"Outgoing Call";"00:00:51";"4RU9835RI39";;"4RU9835RI39";16.12.2016 12:49:20
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;12:54:21;"Outgoing Call";"00:00:31";"4RU9835RI39";;"4RU9835RI39";16.12.2016 12:54:52
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;13:31:55;"Outgoing Call";"00:00:34";"4R2R9436R3R";;"4R2R9436R3R";16.12.2016 13:32:29
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;14:05:51;"Outgoing Call";"00:00:44";"4RU88398U84";;"4RU88398U84";16.12.2016 14:06:35
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;14:06:57;"Outgoing Call";"00:00:44";"4RU89286696";;"4RU89286696";16.12.2016 14:07:41
"4RU88398U84";;16/12/2016;14:10:06;"Incoming Call";"00:00:28";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";16.12.2016 14:10:34
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;14:23:47;"Outgoing Call";"00:04:08";"4RU639I2R4I";;"4RU639I2R4I";16.12.2016 14:27:55
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;14:28:27;"Outgoing Call";"00:01:39";"4RU9UU98852";;"4RU9UU98852";16.12.2016 14:30:06
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;14:30:27;"Outgoing Call";"00:06:21";"4RU8UU64IUU";;"4RU8UU64IUU";16.12.2016 14:36:48
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;14:46:40;"Outgoing Call";"00:00:32";"4RU9835RI39";;"4RU9835RI39";16.12.2016 14:47:12
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;14:56:18;"Outgoing Call";"00:08:34";"4RU6664U2R8";;"4RU6664U2R8";16.12.2016 15:04:52
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;15:16:49;"Outgoing Call";"00:00:03";"4RU9U3U38R9";;"4RU9U3U38R9";16.12.2016 15:16:52
"4RU64I8I242";"353R2RIU44R94RIR";16/12/2016;15:22:46;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU64I8I242";"353R2RIU44R94RIR";16/12/2016;15:22:52;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;15:26:47;"Outgoing Call";"00:01:50";"4RU9UR8RU3I";;"4RU9UR8RU3I";16.12.2016 15:28:37
"4RU86833R44";;16/12/2016;15:36:16;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;15:38:11;"Outgoing Call";"00:02:03";"4RU86833R44";;"4RU86833R44";16.12.2016 15:40:14
"4RU88398U84";;16/12/2016;15:44:33;"Incoming Call";"00:01:50";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";16.12.2016 15:46:23
"4R58UII5U";;16/12/2016;16:10:17;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598IIIU";
"4RU64I8I242";"353R2RIU44R94RI";16/12/2016;16:49:24;"Outgoing Call";"00:02:02";"4RU6URR9U92";;"4RU6URR9U92";16.12.2016 16:51:26
"4RU6URR9U92";;16/12/2016;17:52:16;"Incoming Call";"00:00:43";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";16.12.2016 17:52:59
"4RU6URR9U92";;16/12/2016;18:58:04;"Incoming Call";"00:01:57";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";16.12.2016 19:00:01
"4RU64I8I242";;17/12/2016;13:57:37;"Outgoing Call";"00:01:07";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;17/12/2016;14:00:11;"Outgoing Call";"00:00:23";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;17/12/2016;14:19:17;"Outgoing Call";"00:00:16";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;17/12/2016;14:20:57;"Outgoing Call";"00:00:35";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;17/12/2016;14:26:35;"Outgoing Call";"00:02:30";"4RU9835RI39";;"4RU9835RI39";
"4RU6URR9U92";;17/12/2016;17:07:24;"Roaming";"00:01:05";"4RU64I8I242";;"4RU64I8I242";
"4RU64I8I242";;17/12/2016;17:31:22;"Outgoing Call";"00:00:36";"4RU9UR8RU3I";;"4RU9UR8RU3I";
"4RU64I8I242";;17/12/2016;17:32:17;"Outgoing Call";"00:00:48";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;17/12/2016;19:32:34;"Outgoing Call";"00:01:09";"38R644RII8II";;"38R644RII8II";
"38U66RR8RI6";;17/12/2016;20:01:20;"Roaming";"00:00:30";"4RU64I8I242";;"4RU64I8I242";
"4RU64I8I242";;17/12/2016;21:19:33;"Outgoing Call";"00:00:46";"4RU9835RI39";;"4RU9835RI39";
"4RU64I8I242";;18/12/2016;08:31:27;"Outgoing SMS";"00:00:00";"4RU6598IIII";;"4RU6598IIII";
"4RU64I8I242";;18/12/2016;08:31:30;"Outgoing SMS";"00:00:00";"4RU6598IIII";;"4RU6598IIII";
"4RU96224693";;19/12/2016;09:08:43;"Roaming";"00:00:16";"4RU64I8I242";;"4RU64I8I242";
"4RU9459U48I";;19/12/2016;10:03:14;"Roaming";"00:01:00";"4RU64I8I242";;"4RU64I8I242";
"4RU926I8858";;19/12/2016;11:50:24;"Roaming";"00:00:46";"4RU64I8I242";;"4RU64I8I242";
"4RU9UUI3248";;19/12/2016;16:10:42;"Roaming";"00:04:29";"4RU64I8I242";;"4RU64I8I242";
