order_id;order_date;product_name;product_type;size;colour;unit_price;description;quantity;customer;gender and age;address
29;2021-3-22;Polo;Shirt;S;red;117;A red coloured, S sized, Polo Shirt;2;Orella Singyard;Polygender,24;327 Abby CircleApt. 055, Michaelberg 536, Victoria, Australia
29;2021-3-22;Peacoat;Jacket;M;indigo;102;A indigo coloured, M sized, Peacoat Jacket;3;Orella Singyard;Polygender,24;327 Abby CircleApt. 055, Michaelberg 536, Victoria, Australia
30;2021-7-7;Casual Slim Fit;Shirt;M;blue;113;A blue coloured, M sized, Casual Slim Fit Shirt;2;Whitney Scarman;Female,27;01 D'amore ManorSuite 692, Trompview 3012, Tasmania, Australia
30;2021-7-7;Mandarin Collar;Shirt;XS;yellow;108;A yellow coloured, XS sized, Mandarin Collar Shirt;2;Whitney Scarman;Female,27;01 D'amore ManorSuite 692, Trompview 3012, Tasmania, Australia
30;2021-7-7;Oxford Cloth;Shirt;M;red;114;A red coloured, M sized, Oxford Cloth Shirt;1;Whitney Scarman;Female,27;01 D'amore ManorSuite 692, Trompview 3012, Tasmania, Australia
30;2021-7-7;Casual Slim Fit;Shirt;S;indigo;113;A indigo coloured, S sized, Casual Slim Fit Shirt;2;Whitney Scarman;Female,27;01 D'amore ManorSuite 692, Trompview 3012, Tasmania, Australia
30;2021-7-7;High-Waisted;Trousers;M;yellow;98;A yellow coloured, M sized, High-Waisted Trousers;1;Whitney Scarman;Female,27;01 D'amore ManorSuite 692, Trompview 3012, Tasmania, Australia
30;2021-7-7;Puffer;Jacket;M;orange;110;A orange coloured, M sized, Puffer Jacket;3;Whitney Scarman;Female,27;01 D'amore ManorSuite 692, Trompview 3012, Tasmania, Australia
31;2021-3-11;Puffer;Jacket;XL;indigo;110;A indigo coloured, XL sized, Puffer Jacket;2;Herschel Verdey;Female,26;2752 Lily RoadApt. 721, Jacobport 3249, New South Wales, Australia
31;2021-3-11;Joggers;Trousers;S;blue;94;A blue coloured, S sized, Joggers Trousers;1;Herschel Verdey;Female,26;2752 Lily RoadApt. 721, Jacobport 3249, New South Wales, Australia
31;2021-3-11;Tracksuit Bottoms;Trousers;XS;blue;91;A blue coloured, XS sized, Tracksuit Bottoms Trousers;1;Herschel Verdey;Female,26;2752 Lily RoadApt. 721, Jacobport 3249, New South Wales, Australia
32;2021-6-17;Cropped;Trousers;S;yellow;99;A yellow coloured, S sized, Cropped Trousers;3;Codie Everly;Genderfluid,51;66 Isla CrescentApt. 573, Port Christopher 7404, South Australia, Australia
32;2021-6-17;Mandarin Collar;Shirt;L;orange;108;A orange coloured, L sized, Mandarin Collar Shirt;1;Codie Everly;Genderfluid,51;66 Isla CrescentApt. 573, Port Christopher 7404, South Australia, Australia
32;2021-6-17;Oxford Cloth;Shirt;M;blue;114;A blue coloured, M sized, Oxford Cloth Shirt;3;Codie Everly;Genderfluid,51;66 Isla CrescentApt. 573, Port Christopher 7404, South Australia, Australia
33;2021-7-1;Puffer;Jacket;S;violet;110;A violet coloured, S sized, Puffer Jacket;2;Nicole Cheel;Genderfluid,48;550 Alexis BoulevardSuite 124, West Danieltown 9614, Victoria, Australia
33;2021-7-1;High-Waisted;Trousers;L;green;98;A green coloured, L sized, High-Waisted Trousers;3;Nicole Cheel;Genderfluid,48;550 Alexis BoulevardSuite 124, West Danieltown 9614, Victoria, Australia
33;2021-7-1;Mandarin Collar;Shirt;M;orange;108;A orange coloured, M sized, Mandarin Collar Shirt;3;Nicole Cheel;Genderfluid,48;550 Alexis BoulevardSuite 124, West Danieltown 9614, Victoria, Australia
33;2021-7-1;Slim-Fit;Trousers;XS;yellow;119;A yellow coloured, XS sized, Slim-Fit Trousers;3;Nicole Cheel;Genderfluid,48;550 Alexis BoulevardSuite 124, West Danieltown 9614, Victoria, Australia
33;2021-7-1;Windbreaker;Jacket;S;blue;109;A blue coloured, S sized, Windbreaker Jacket;2;Nicole Cheel;Genderfluid,48;550 Alexis BoulevardSuite 124, West Danieltown 9614, Victoria, Australia
34;2021-5-23;Shearling;Jacket;M;yellow;95;A yellow coloured, M sized, Shearling Jacket;2;Chandal Fransinelli;Polygender,21;7048 Barrows CrescentSuite 562, Hackettchester 238, South Australia, Australia
34;2021-5-23;Leather;Jacket;XS;violet;113;A violet coloured, XS sized, Leather Jacket;1;Chandal Fransinelli;Polygender,21;7048 Barrows CrescentSuite 562, Hackettchester 238, South Australia, Australia
34;2021-5-23;Pullover;Jacket;XS;orange;114;A orange coloured, XS sized, Pullover Jacket;3;Chandal Fransinelli;Polygender,21;7048 Barrows CrescentSuite 562, Hackettchester 238, South Australia, Australia
34;2021-5-23;Dress;Shirt;M;indigo;119;A indigo coloured, M sized, Dress Shirt;1;Chandal Fransinelli;Polygender,21;7048 Barrows CrescentSuite 562, Hackettchester 238, South Australia, Australia
35;2021-8-31;Wool;Trousers;S;yellow;111;A yellow coloured, S sized, Wool Trousers;2;Jermaine Goranov;Genderfluid,64;9937 Oliver CircleApt. 655, Kreigerbury 6842, Northern Territory, Australia
35;2021-8-31;Leather;Jacket;M;red;113;A red coloured, M sized, Leather Jacket;1;Jermaine Goranov;Genderfluid,64;9937 Oliver CircleApt. 655, Kreigerbury 6842, Northern Territory, Australia
35;2021-8-31;Tracksuit Bottoms;Trousers;M;violet;91;A violet coloured, M sized, Tracksuit Bottoms Trousers;2;Jermaine Goranov;Genderfluid,64;9937 Oliver CircleApt. 655, Kreigerbury 6842, Northern Territory, Australia
35;2021-8-31;Relaxed Leg;Trousers;L;indigo;95;A indigo coloured, L sized, Relaxed Leg Trousers;1;Jermaine Goranov;Genderfluid,64;9937 Oliver CircleApt. 655, Kreigerbury 6842, Northern Territory, Australia
35;2021-8-31;Leather;Jacket;XL;blue;113;A blue coloured, XL sized, Leather Jacket;1;Jermaine Goranov;Genderfluid,64;9937 Oliver CircleApt. 655, Kreigerbury 6842, Northern Territory, Australia
35;2021-8-31;Cuban Collar;Shirt;M;blue;93;A blue coloured, M sized, Cuban Collar Shirt;1;Jermaine Goranov;Genderfluid,64;9937 Oliver CircleApt. 655, Kreigerbury 6842, Northern Territory, Australia
35;2021-8-31;Parka;Jacket;S;orange;119;A orange coloured, S sized, Parka Jacket;3;Jermaine Goranov;Genderfluid,64;9937 Oliver CircleApt. 655, Kreigerbury 6842, Northern Territory, Australia
36;2021-8-22;Parka;Jacket;XS;yellow;119;A yellow coloured, XS sized, Parka Jacket;1;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
36;2021-8-22;Coach;Jacket;S;orange;115;A orange coloured, S sized, Coach Jacket;3;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
36;2021-8-22;Dress;Shirt;M;red;119;A red coloured, M sized, Dress Shirt;2;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
36;2021-8-22;Shearling;Jacket;S;indigo;95;A indigo coloured, S sized, Shearling Jacket;2;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
36;2021-8-22;Peacoat;Jacket;M;red;102;A red coloured, M sized, Peacoat Jacket;2;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
36;2021-8-22;Camp Collared;Shirt;L;indigo;112;A indigo coloured, L sized, Camp Collared Shirt;1;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
37;2021-7-7;Shearling;Jacket;XL;red;95;A red coloured, XL sized, Shearling Jacket;3;Jethro Pollak;Genderqueer,38;7812 Towne GroveSuite 233, Lake Alihaven 7232, Northern Territory, Australia
37;2021-7-7;Wool;Trousers;XS;green;111;A green coloured, XS sized, Wool Trousers;3;Jethro Pollak;Genderqueer,38;7812 Towne GroveSuite 233, Lake Alihaven 7232, Northern Territory, Australia
37;2021-7-7;Cardigan;Jacket;XS;yellow;118;A yellow coloured, XS sized, Cardigan Jacket;3;Jethro Pollak;Genderqueer,38;7812 Towne GroveSuite 233, Lake Alihaven 7232, Northern Territory, Australia
37;2021-7-7;Cardigan;Jacket;L;yellow;118;A yellow coloured, L sized, Cardigan Jacket;2;Jethro Pollak;Genderqueer,38;7812 Towne GroveSuite 233, Lake Alihaven 7232, Northern Territory, Australia
37;2021-7-7;Coach;Jacket;XS;green;115;A green coloured, XS sized, Coach Jacket;2;Jethro Pollak;Genderqueer,38;7812 Towne GroveSuite 233, Lake Alihaven 7232, Northern Territory, Australia
38;2021-2-3;Relaxed Leg;Trousers;XS;red;95;A red coloured, XS sized, Relaxed Leg Trousers;2;Winn Siemandl;Bigender,76;443 Holly AvenueSuite 631, South Tyler 8563, Tasmania, Australia
38;2021-2-3;Windbreaker;Jacket;L;yellow;109;A yellow coloured, L sized, Windbreaker Jacket;1;Winn Siemandl;Bigender,76;443 Holly AvenueSuite 631, South Tyler 8563, Tasmania, Australia
38;2021-2-3;Denim;Shirt;L;violet;115;A violet coloured, L sized, Denim Shirt;2;Winn Siemandl;Bigender,76;443 Holly AvenueSuite 631, South Tyler 8563, Tasmania, Australia
39;2021-2-26;Cardigan;Jacket;S;indigo;118;A indigo coloured, S sized, Cardigan Jacket;2;Vinnie Feaver;Male,28;18 Jack JunctionSuite 575, North Justin 7356, South Australia, Australia
39;2021-2-26;Mandarin Collar;Shirt;L;blue;108;A blue coloured, L sized, Mandarin Collar Shirt;2;Vinnie Feaver;Male,28;18 Jack JunctionSuite 575, North Justin 7356, South Australia, Australia
39;2021-2-26;Linen;Shirt;L;orange;116;A orange coloured, L sized, Linen Shirt;3;Vinnie Feaver;Male,28;18 Jack JunctionSuite 575, North Justin 7356, South Australia, Australia
39;2021-2-26;Coach;Jacket;S;red;115;A red coloured, S sized, Coach Jacket;3;Vinnie Feaver;Male,28;18 Jack JunctionSuite 575, North Justin 7356, South Australia, Australia
39;2021-2-26;Drawstring;Trousers;S;orange;104;A orange coloured, S sized, Drawstring Trousers;1;Vinnie Feaver;Male,28;18 Jack JunctionSuite 575, North Justin 7356, South Australia, Australia
39;2021-2-26;Mandarin Collar;Shirt;M;red;108;A red coloured, M sized, Mandarin Collar Shirt;2;Vinnie Feaver;Male,28;18 Jack JunctionSuite 575, North Justin 7356, South Australia, Australia
39;2021-2-26;Dress;Shirt;XL;yellow;119;A yellow coloured, XL sized, Dress Shirt;1;Vinnie Feaver;Male,28;18 Jack JunctionSuite 575, North Justin 7356, South Australia, Australia
39;2021-2-26;Relaxed Leg;Trousers;XS;green;95;A green coloured, XS sized, Relaxed Leg Trousers;2;Vinnie Feaver;Male,28;18 Jack JunctionSuite 575, North Justin 7356, South Australia, Australia
39;2021-2-26;Cords;Trousers;M;green;113;A green coloured, M sized, Cords Trousers;3;Vinnie Feaver;Male,28;18 Jack JunctionSuite 575, North Justin 7356, South Australia, Australia
39;2021-2-26;Oxford Cloth;Shirt;XS;blue;114;A blue coloured, XS sized, Oxford Cloth Shirt;2;Vinnie Feaver;Male,28;18 Jack JunctionSuite 575, North Justin 7356, South Australia, Australia
40;2021-1-7;Mandarin Collar;Shirt;L;green;108;A green coloured, L sized, Mandarin Collar Shirt;2;Corinna Maystone;Non-binary,76;040 Savannah GroveSuite 967, Gleasonport 9337, Tasmania, Australia
40;2021-1-7;Coach;Jacket;XS;blue;115;A blue coloured, XS sized, Coach Jacket;1;Corinna Maystone;Non-binary,76;040 Savannah GroveSuite 967, Gleasonport 9337, Tasmania, Australia
40;2021-1-7;Puffer;Jacket;XL;blue;110;A blue coloured, XL sized, Puffer Jacket;3;Corinna Maystone;Non-binary,76;040 Savannah GroveSuite 967, Gleasonport 9337, Tasmania, Australia
40;2021-1-7;Parka;Jacket;L;blue;119;A blue coloured, L sized, Parka Jacket;3;Corinna Maystone;Non-binary,76;040 Savannah GroveSuite 967, Gleasonport 9337, Tasmania, Australia
41;2021-1-3;Wool;Trousers;M;violet;111;A violet coloured, M sized, Wool Trousers;1;Drake Ivanilov;Genderqueer,67;107 Wilkinson ParkwaySuite 249, Nathanfort 6313, Australian Capital Territory, Australia
41;2021-1-3;Trench Coat;Jacket;XS;violet;112;A violet coloured, XS sized, Trench Coat Jacket;1;Drake Ivanilov;Genderqueer,67;107 Wilkinson ParkwaySuite 249, Nathanfort 6313, Australian Capital Territory, Australia
41;2021-1-3;Bomber;Jacket;XL;green;90;A green coloured, XL sized, Bomber Jacket;3;Drake Ivanilov;Genderqueer,67;107 Wilkinson ParkwaySuite 249, Nathanfort 6313, Australian Capital Territory, Australia
42;2021-7-29;Chinos;Trousers;S;indigo;100;A indigo coloured, S sized, Chinos Trousers;1;Arlie Bowman;Genderqueer,34;04 Christian RidgeApt. 329, Port Annabelle 6697, Northern Territory, Australia
42;2021-7-29;Slim-Fit;Trousers;L;violet;119;A violet coloured, L sized, Slim-Fit Trousers;2;Arlie Bowman;Genderqueer,34;04 Christian RidgeApt. 329, Port Annabelle 6697, Northern Territory, Australia
42;2021-7-29;Mandarin Collar;Shirt;XS;green;108;A green coloured, XS sized, Mandarin Collar Shirt;1;Arlie Bowman;Genderqueer,34;04 Christian RidgeApt. 329, Port Annabelle 6697, Northern Territory, Australia
42;2021-7-29;Tracksuit Bottoms;Trousers;XS;red;91;A red coloured, XS sized, Tracksuit Bottoms Trousers;1;Arlie Bowman;Genderqueer,34;04 Christian RidgeApt. 329, Port Annabelle 6697, Northern Territory, Australia
43;2021-7-13;Cargo Pants;Trousers;S;indigo;106;A indigo coloured, S sized, Cargo Pants Trousers;2;Henryetta Sheffield;Genderqueer,35;164 Bruen MallSuite 043, New Masonstad 4468, New South Wales, Australia
43;2021-7-13;Bomber;Jacket;S;indigo;90;A indigo coloured, S sized, Bomber Jacket;1;Henryetta Sheffield;Genderqueer,35;164 Bruen MallSuite 043, New Masonstad 4468, New South Wales, Australia
43;2021-7-13;Denim;Shirt;XL;indigo;115;A indigo coloured, XL sized, Denim Shirt;3;Henryetta Sheffield;Genderqueer,35;164 Bruen MallSuite 043, New Masonstad 4468, New South Wales, Australia
44;2021-9-7;Henley;Shirt;L;green;92;A green coloured, L sized, Henley Shirt;2;Gina Pollen;Male,29;22 Welch DriveSuite 750, Lake Gabrielview 8453, New South Wales, Australia
44;2021-9-7;Cargo Pants;Trousers;M;orange;106;A orange coloured, M sized, Cargo Pants Trousers;2;Gina Pollen;Male,29;22 Welch DriveSuite 750, Lake Gabrielview 8453, New South Wales, Australia
44;2021-9-7;Cardigan;Jacket;XS;red;118;A red coloured, XS sized, Cardigan Jacket;1;Gina Pollen;Male,29;22 Welch DriveSuite 750, Lake Gabrielview 8453, New South Wales, Australia
44;2021-9-7;Joggers;Trousers;S;indigo;94;A indigo coloured, S sized, Joggers Trousers;1;Gina Pollen;Male,29;22 Welch DriveSuite 750, Lake Gabrielview 8453, New South Wales, Australia
44;2021-9-7;Trench Coat;Jacket;XL;red;112;A red coloured, XL sized, Trench Coat Jacket;1;Gina Pollen;Male,29;22 Welch DriveSuite 750, Lake Gabrielview 8453, New South Wales, Australia
45;2021-5-30;Puffer;Jacket;S;blue;110;A blue coloured, S sized, Puffer Jacket;1;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
45;2021-5-30;Trench Coat;Jacket;XS;orange;112;A orange coloured, XS sized, Trench Coat Jacket;3;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
45;2021-5-30;Relaxed Leg;Trousers;M;blue;95;A blue coloured, M sized, Relaxed Leg Trousers;2;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
45;2021-5-30;Mandarin Collar;Shirt;XS;violet;108;A violet coloured, XS sized, Mandarin Collar Shirt;3;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
45;2021-5-30;Tracksuit Bottoms;Trousers;L;indigo;91;A indigo coloured, L sized, Tracksuit Bottoms Trousers;2;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
45;2021-5-30;Tracksuit Bottoms;Trousers;L;violet;91;A violet coloured, L sized, Tracksuit Bottoms Trousers;1;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
46;2021-6-22;Parka;Jacket;S;red;119;A red coloured, S sized, Parka Jacket;3;Adena Venn;Polygender,53;048 Kayla RoadSuite 099, Jordanburgh 839, Victoria, Australia
46;2021-6-22;Windbreaker;Jacket;L;orange;109;A orange coloured, L sized, Windbreaker Jacket;1;Adena Venn;Polygender,53;048 Kayla RoadSuite 099, Jordanburgh 839, Victoria, Australia
46;2021-6-22;Mandarin Collar;Shirt;S;red;108;A red coloured, S sized, Mandarin Collar Shirt;3;Adena Venn;Polygender,53;048 Kayla RoadSuite 099, Jordanburgh 839, Victoria, Australia
47;2021-4-21;Coach;Jacket;XL;violet;115;A violet coloured, XL sized, Coach Jacket;2;Jojo Toffanini;Agender,34;3285 Kai MewsApt. 727, Elijahshire 8839, Queensland, Australia
47;2021-4-21;Shearling;Jacket;L;green;95;A green coloured, L sized, Shearling Jacket;2;Jojo Toffanini;Agender,34;3285 Kai MewsApt. 727, Elijahshire 8839, Queensland, Australia
47;2021-4-21;Pullover;Jacket;M;orange;114;A orange coloured, M sized, Pullover Jacket;1;Jojo Toffanini;Agender,34;3285 Kai MewsApt. 727, Elijahshire 8839, Queensland, Australia
47;2021-4-21;Flannel;Shirt;L;orange;96;A orange coloured, L sized, Flannel Shirt;2;Jojo Toffanini;Agender,34;3285 Kai MewsApt. 727, Elijahshire 8839, Queensland, Australia
47;2021-4-21;Cropped;Trousers;XL;red;99;A red coloured, XL sized, Cropped Trousers;3;Jojo Toffanini;Agender,34;3285 Kai MewsApt. 727, Elijahshire 8839, Queensland, Australia
48;2021-4-16;Slim-Fit;Trousers;XS;green;119;A green coloured, XS sized, Slim-Fit Trousers;1;Phillipe Gatecliffe;Male,35;150 Nate LoopApt. 614, Jettstad 902, Australian Capital Territory, Australia
48;2021-4-16;Parka;Jacket;L;green;119;A green coloured, L sized, Parka Jacket;3;Phillipe Gatecliffe;Male,35;150 Nate LoopApt. 614, Jettstad 902, Australian Capital Territory, Australia
49;2021-1-22;Dress;Shirt;XS;orange;119;A orange coloured, XS sized, Dress Shirt;3;Julian Sponer;Male,35;745 Jack CourtApt. 737, Port Madison 3647, Australian Capital Territory, Australia
49;2021-1-22;Relaxed Leg;Trousers;XL;indigo;95;A indigo coloured, XL sized, Relaxed Leg Trousers;2;Julian Sponer;Male,35;745 Jack CourtApt. 737, Port Madison 3647, Australian Capital Territory, Australia
49;2021-1-22;Pullover;Jacket;L;red;114;A red coloured, L sized, Pullover Jacket;1;Julian Sponer;Male,35;745 Jack CourtApt. 737, Port Madison 3647, Australian Capital Territory, Australia
50;2021-9-16;Puffer;Jacket;M;red;110;A red coloured, M sized, Puffer Jacket;3;Abey Bampforth;Genderfluid,28;3543 Jack GroveApt. 595, Port Isabellafurt 3276, New South Wales, Australia
50;2021-9-16;Mandarin Collar;Shirt;XL;blue;108;A blue coloured, XL sized, Mandarin Collar Shirt;1;Abey Bampforth;Genderfluid,28;3543 Jack GroveApt. 595, Port Isabellafurt 3276, New South Wales, Australia
50;2021-9-16;Cropped;Trousers;L;yellow;99;A yellow coloured, L sized, Cropped Trousers;3;Abey Bampforth;Genderfluid,28;3543 Jack GroveApt. 595, Port Isabellafurt 3276, New South Wales, Australia
50;2021-9-16;Joggers;Trousers;S;red;94;A red coloured, S sized, Joggers Trousers;2;Abey Bampforth;Genderfluid,28;3543 Jack GroveApt. 595, Port Isabellafurt 3276, New South Wales, Australia
50;2021-9-16;Relaxed Leg;Trousers;L;green;95;A green coloured, L sized, Relaxed Leg Trousers;3;Abey Bampforth;Genderfluid,28;3543 Jack GroveApt. 595, Port Isabellafurt 3276, New South Wales, Australia
50;2021-9-16;Denim;Jacket;XL;orange;92;A orange coloured, XL sized, Denim Jacket;1;Abey Bampforth;Genderfluid,28;3543 Jack GroveApt. 595, Port Isabellafurt 3276, New South Wales, Australia
51;2021-2-19;Parka;Jacket;L;red;119;A red coloured, L sized, Parka Jacket;1;Ailene McKeller;Agender,46;9444 Casper RidgeApt. 537, South Logan 8209, Western Australia, Australia
51;2021-2-19;Slim-Fit;Trousers;L;blue;119;A blue coloured, L sized, Slim-Fit Trousers;3;Ailene McKeller;Agender,46;9444 Casper RidgeApt. 537, South Logan 8209, Western Australia, Australia
51;2021-2-19;Joggers;Trousers;S;blue;94;A blue coloured, S sized, Joggers Trousers;2;Ailene McKeller;Agender,46;9444 Casper RidgeApt. 537, South Logan 8209, Western Australia, Australia
52;2021-10-6;Windbreaker;Jacket;S;red;109;A red coloured, S sized, Windbreaker Jacket;3;Andrew Renn;Bigender,63;761 Mckenzie BoulevardSuite 489, Port Natalie 1696, Victoria, Australia
